"","edges","AUS","CHI","FRA","GER","JAP"
"1406","Lactobacillus ruminis_[Eubacterium] eligens",0.125418488545,0.203576369883,0.490540115467,0.313718803049,0.229388939839
"1407","Streptococcus anginosus_[Eubacterium] eligens",-0.044108798249,-0.247454211894,0.0828137440945,0.0093361526642,-0.144027157514
"1408","Streptococcus equinus_[Eubacterium] eligens",0.0154711417785,-0.00349301773495,0.230686090134,0.21255690839,0.123697161432
"1409","Streptococcus oralis_[Eubacterium] eligens",-0.155798295501,-0.274388017952,0.0164189370595,-0.0778695016133,-0.0846910176828
"1410","Streptococcus salivarius_[Eubacterium] eligens",0.0821639832514,-0.0417409448792,0.0451810930371,0.315287827395,0.0846044326772
"1411","Streptococcus sp. FDAARGOS_192_[Eubacterium] eligens",0.00886840368284,-0.0015218446,-0.00185701453052,0.213299381339,0.108804939792
"1412","Streptococcus thermophilus_[Eubacterium] eligens",-0.0994465386765,-0.0251320980447,0.0722200121319,0.275315043033,0.0100671826662
"1413","Clostridium argentinense_[Eubacterium] eligens",-0.115150050063,0.0570616561387,0.411367736134,0.209794506838,-0.0466364421149
"1414","Clostridium beijerinckii_[Eubacterium] eligens",-0.0193320081779,0.12218221031,0.28778985335,0.208686509149,0.0742507519671
"1415","Clostridium bornimense_[Eubacterium] eligens",-0.0349677841695,0.0207702840283,0.386862970383,0.213710700313,-0.0084793732492
"1416","Clostridium botulinum_[Eubacterium] eligens",0.00557891119223,0.161364281563,0.360480467099,0.23363043598,0.00568794807688
"1417","Clostridium butyricum_[Eubacterium] eligens",0.050344049235,0.0804234870523,0.270200328642,0.296286197215,-0.046816896603
"1418","Clostridium cellulovorans_[Eubacterium] eligens",-0.0523880838727,0.146256957374,0.428673532925,0.322640237893,0.0192183797345
"1419","Clostridium chauvoei_[Eubacterium] eligens",0.0718573316924,0.0458936182,0.387334736332,0.147776257265,0.145864219333
"1420","Clostridium isatidis_[Eubacterium] eligens",0.0476592226962,0.103469662263,0.398530621119,0.113089027978,0.0214928397046
"1421","Clostridium novyi_[Eubacterium] eligens",0.0488500718728,0.102027211361,0.44590544516,0.253910770929,0.0483217190758
"1422","Clostridium pasteurianum_[Eubacterium] eligens",0.00118174031286,0.0122364359793,0.416938222607,0.353035267214,0.0325311466758
"1423","Clostridium saccharobutylicum_[Eubacterium] eligens",0.021581829278,0.0517460970247,0.383777542148,0.24286812474,0.0498055605189
"1424","Clostridium saccharoperbutylacetonicum_[Eubacterium] eligens",-0.118620375054,0.109879214467,0.330116108963,0.324520611788,0.023225866523
"1425","Clostridium septicum_[Eubacterium] eligens",-0.0591244128397,0.21873514253,0.32894078614,0.029060957774,-0.0173150193896
"1426","Clostridium sp. BNL1100_[Eubacterium] eligens",-0.00246731412167,0.144817211301,0.288208512865,0.316253216461,0.266532126233
"1427","Clostridium sp. CT4_[Eubacterium] eligens",-0.051347962141,0.193129211046,0.449938199509,0.111226188383,0.100673455078
"1428","Clostridium sp. DL-VIII_[Eubacterium] eligens",-0.115608897981,0.0902448279451,0.338984239933,0.327136305807,0.0750047193236
"1429","Mogibacterium diversum_[Eubacterium] eligens",-0.285461273573,-0.17556780547,0.209082686214,-0.0399783124245,-0.152387671537
"1430","Eubacterium callanderi_[Eubacterium] eligens",0.00993039255666,-0.414988468359,-0.314866532608,0.0543263155429,-0.127398779294
"1431","[Eubacterium] cellulosolvens_[Eubacterium] eligens",0.0450066314291,0.0752752189067,0.256911244357,0.419873276654,0.187272037099
"1432","Bifidobacterium adolescentis_Hungateiclostridium clariflavum",0.0425120073325,0.176680590253,0.0656812128157,0.140677433223,-0.0821820608759
"1433","Bifidobacterium angulatum_Hungateiclostridium clariflavum",-0.109516433363,0.349330130661,0.0473258057102,-0.0128436901102,-0.0517146321073
"1434","Bifidobacterium breve_Hungateiclostridium clariflavum",0.00136974552404,0.223666651793,0.098575851014,-0.183931355404,-0.162583831357
"1435","Bifidobacterium catenulatum_Hungateiclostridium clariflavum",-0.0288468869163,0.242733828992,-0.114141081112,-0.11865051723,-0.160497164754
"1436","Bifidobacterium longum_Hungateiclostridium clariflavum",-0.0439776205371,0.106874351479,0.0638010287939,0.0565288894543,-0.109572284559
"1437","Bifidobacterium pseudocatenulatum_Hungateiclostridium clariflavum",0.217649062303,0.17773268581,-0.0237802583821,-0.1118237451,-0.139934708431
"1438","Atopobium parvulum_Hungateiclostridium clariflavum",-0.106696461081,0.236469861314,0.0631239108258,-0.111910290267,-0.0603171778736
"1439","Bacteroides caccae_Hungateiclostridium clariflavum",-0.232771798578,-0.38569639837,-0.282553340174,-0.0412774808134,-0.0899225232986
"1440","Bacteroides cellulosilyticus_Hungateiclostridium clariflavum",-0.44199913831,-0.400319321714,-0.135642561991,-0.233673236123,-0.125598058056
"1441","Bacteroides fragilis_Hungateiclostridium clariflavum",-0.496258969389,-0.388417556142,-0.460122650488,-0.385453491337,-0.250141815637
"1442","Bacteroides thetaiotaomicron_Hungateiclostridium clariflavum",-0.455305734797,-0.469670748124,-0.417438090448,-0.102468949019,-0.184758299844
"1443","Butyricimonas faecalis_Hungateiclostridium clariflavum",-0.409527506043,-0.417457063251,-0.30314485193,-0.052993134031,-0.0429902245253
"1444","Odoribacter splanchnicus_Hungateiclostridium clariflavum",-0.513606238886,-0.304260934166,-0.274190205745,-0.126963019469,-0.0641226118154
"1445","Porphyromonas asaccharolytica_Hungateiclostridium clariflavum",-0.507986851813,0.047163253312,-0.248355370185,-0.207932752007,0.0182660551512
"1446","Porphyromonas crevioricanis_Hungateiclostridium clariflavum",-0.355498372338,0.00301133779886,-0.122477731585,-0.248836808136,-0.019956791769
"1447","Porphyromonas gingivalis_Hungateiclostridium clariflavum",-0.431850594487,-0.0201381554691,-0.291426173917,-0.480967847001,-0.114566623602
"1448","Prevotella intermedia_Hungateiclostridium clariflavum",-0.330421069633,0.0201032415177,-0.204071951911,-0.262578350238,0.0651664059337
"1449","Prevotella scopos_Hungateiclostridium clariflavum",-0.198558355852,0.0751540950983,-0.130881276841,-0.144829303559,0.150720623464
"1450","Alistipes dispar_Hungateiclostridium clariflavum",-0.48241650927,-0.315761748221,-0.196598760259,-0.118993000567,-0.0594214371773
"1451","Alistipes finegoldii_Hungateiclostridium clariflavum",-0.300650093585,-0.323578974547,-0.282448177672,-0.14441550145,-0.110558856217
"1452","Alistipes megaguti_Hungateiclostridium clariflavum",-0.268685915188,-0.132088589636,-0.18493709286,0.161249042018,0.0240434559074
"1453","Alistipes onderdonkii_Hungateiclostridium clariflavum",-0.435719180494,-0.218651418264,-0.159068990692,-0.187325594415,-0.0261767497744
"1454","Alistipes shahii_Hungateiclostridium clariflavum",-0.492216955818,-0.273806560421,-0.284096108421,-0.240515952569,-0.038098944934
"1455","Parabacteroides distasonis_Hungateiclostridium clariflavum",-0.377338698991,-0.408107324651,-0.415356917374,-0.0862806785716,-0.273660637497
"1456","Parabacteroides sp. CT06_Hungateiclostridium clariflavum",-0.425972384973,-0.315898391386,-0.377805941223,-0.213034804255,-0.169394747367
"1457","Gemella morbillorum_Hungateiclostridium clariflavum",0.0173635786021,0.0499536323065,0.107533418687,0.0452172996016,-0.0419969718313
"1458","Enterococcus faecium_Hungateiclostridium clariflavum",-0.209767805763,0.114822902107,-7.42430053798e-06,0.130266638615,0.0463927210045
"1459","Lactobacillus ruminis_Hungateiclostridium clariflavum",0.544476102605,0.449055284647,0.655313312183,0.491625911156,0.298400527086
"1460","Streptococcus anginosus_Hungateiclostridium clariflavum",-0.182579183169,-0.239543044511,0.093883109133,-0.224119855417,-0.0852394775247
"1461","Streptococcus equinus_Hungateiclostridium clariflavum",-0.0816957581886,0.0850224659777,0.199364609286,0.20486232773,-0.0882966513792
"1462","Streptococcus oralis_Hungateiclostridium clariflavum",-0.156591518808,-0.102090238592,0.219329102991,0.0502192627476,-0.0935356775673
"1463","Streptococcus salivarius_Hungateiclostridium clariflavum",-0.142620832297,0.0710382042704,0.0770382261797,0.0954228730089,-0.0254975023272
"1464","Streptococcus sp. FDAARGOS_192_Hungateiclostridium clariflavum",-0.130760158765,0.0994289841326,-0.00247953635023,0.0298332225376,-0.0197474156935
"1465","Streptococcus thermophilus_Hungateiclostridium clariflavum",-0.00571425808106,0.111826302191,0.0361468337586,0.211615346839,-0.0885143847599
"1466","Clostridium argentinense_Hungateiclostridium clariflavum",0.657695025112,0.551896075692,0.699047476244,0.599982161816,0.289218922052
"1467","Clostridium beijerinckii_Hungateiclostridium clariflavum",0.782723452525,0.471489075403,0.615703006633,0.587628165112,0.262261633637
"1468","Clostridium bornimense_Hungateiclostridium clariflavum",0.730907558174,0.449981335145,0.591231120699,0.552439524235,0.189894060963
"1469","Clostridium botulinum_Hungateiclostridium clariflavum",0.743668345269,0.537904971741,0.551740918983,0.625027608825,0.269021964983
"1470","Clostridium butyricum_Hungateiclostridium clariflavum",0.701675668328,0.422275799368,0.546120459197,0.571031257277,0.159716929771
"1471","Clostridium cellulovorans_Hungateiclostridium clariflavum",0.771960494842,0.578064538934,0.714812859592,0.604861080179,0.272477848437
"1472","Clostridium chauvoei_Hungateiclostridium clariflavum",0.574053952828,0.371869644262,0.578162677743,0.410903036148,0.115826168359
"1473","Clostridium isatidis_Hungateiclostridium clariflavum",0.57881356061,0.455898879888,0.64925046713,0.432804687282,0.2026308068
"1474","Clostridium novyi_Hungateiclostridium clariflavum",0.709502377612,0.526952793335,0.696697075081,0.631575568532,0.211285389074
"1475","Clostridium pasteurianum_Hungateiclostridium clariflavum",0.809574173227,0.446243996863,0.620662001563,0.663784613483,0.346317389921
"1476","Clostridium saccharobutylicum_Hungateiclostridium clariflavum",0.692735544417,0.293994556736,0.61486578359,0.575728518968,0.193788453545
"1477","Clostridium saccharoperbutylacetonicum_Hungateiclostridium clariflavum",0.754315478832,0.479068654094,0.635750894257,0.567443191269,0.209512211839
"1478","Clostridium septicum_Hungateiclostridium clariflavum",0.557412808944,0.430719575453,0.539658514134,0.400650797851,0.153369369477
"1479","Clostridium sp. BNL1100_Hungateiclostridium clariflavum",0.865272021693,0.681184586685,0.772369885739,0.717676965134,0.325822821148
"1480","Clostridium sp. CT4_Hungateiclostridium clariflavum",0.741453388985,0.643556313843,0.668805806382,0.439462867406,0.268431085875
"1481","Clostridium sp. DL-VIII_Hungateiclostridium clariflavum",0.810006985251,0.510037975259,0.615222332111,0.595010437312,0.270314738072
"1482","Mogibacterium diversum_Hungateiclostridium clariflavum",0.397538460794,0.290549904382,0.319959198225,-0.0205449024485,-0.152448608405
"1483","Eubacterium callanderi_Hungateiclostridium clariflavum",0.192268844114,-0.0898920682183,-0.1127035514,-0.245816585138,-0.067676507835
"1484","[Eubacterium] cellulosolvens_Hungateiclostridium clariflavum",0.685510946505,0.619742906941,0.582367124356,0.441580289246,0.350964602893
"1485","[Eubacterium] eligens_Hungateiclostridium clariflavum",-0.0990852196647,0.289602750107,0.447350061322,0.391409967595,0.197154364356
"1486","Bifidobacterium adolescentis_Anaerobutyricum hallii",0.325264461014,0.165447872421,-0.0139083859929,-0.263784268557,0.0611316798112
"1487","Bifidobacterium angulatum_Anaerobutyricum hallii",0.0632814126913,0.231862811606,0.0613431559724,-0.428528473149,0.099021789604
"1488","Bifidobacterium breve_Anaerobutyricum hallii",0.31416769556,0.351823673282,0.152940181296,-0.38198601933,0.120847851435
"1489","Bifidobacterium catenulatum_Anaerobutyricum hallii",0.178416741484,0.246648424419,-0.00422865810287,-0.450686188064,0.195711592231
"1490","Bifidobacterium longum_Anaerobutyricum hallii",0.21310794825,0.36768732852,0.141484015102,-0.206023632277,0.141116337341
"1491","Bifidobacterium pseudocatenulatum_Anaerobutyricum hallii",0.410027108963,0.181896189111,0.0918783176542,-0.270530694337,0.116847288129
"1492","Atopobium parvulum_Anaerobutyricum hallii",0.234164995844,0.319241431229,-0.0191070642271,-0.207574526752,0.0872300756877
"1493","Bacteroides caccae_Anaerobutyricum hallii",-0.221534943685,-0.337611265119,-0.340255609658,-0.0845539589082,-0.0561049971113
"1494","Bacteroides cellulosilyticus_Anaerobutyricum hallii",-0.493168863014,-0.489885490935,0.0420065339357,0.161017283169,-0.160100432849
"1495","Bacteroides fragilis_Anaerobutyricum hallii",-0.530752533514,-0.343181867811,-0.171195764703,-0.113194126108,-0.134253840602
"1496","Bacteroides thetaiotaomicron_Anaerobutyricum hallii",-0.432889596074,-0.438958973777,-0.150479157974,0.0677805534066,-0.174677462312
"1497","Butyricimonas faecalis_Anaerobutyricum hallii",-0.646544621618,-0.630450985123,-0.18278077941,0.200676470364,-0.23887869063
"1498","Odoribacter splanchnicus_Anaerobutyricum hallii",-0.602901036434,-0.525701035064,-0.0764325714687,-0.121699363094,-0.0164807243423
"1499","Porphyromonas asaccharolytica_Anaerobutyricum hallii",-0.446016943419,-0.00207530589344,-0.301885471246,-0.25139541327,-0.336124622224
"1500","Porphyromonas crevioricanis_Anaerobutyricum hallii",-0.685203658917,-0.361866556449,-0.14896230666,-0.227421211805,-0.381867911216
"1501","Porphyromonas gingivalis_Anaerobutyricum hallii",-0.66067915494,-0.360563523261,-0.305755997299,-0.293056786721,-0.391222513749
"1502","Prevotella intermedia_Anaerobutyricum hallii",-0.589891201612,-0.314187896174,-0.209851223705,-0.195560835618,-0.411260338564
"1503","Prevotella scopos_Anaerobutyricum hallii",-0.504332813618,-0.152589838747,-0.0477813129522,-0.190675722938,-0.315485164015
"1504","Alistipes dispar_Anaerobutyricum hallii",-0.570119857319,-0.441570512347,-0.184992599759,-0.271880288993,-0.0799353856144
"1505","Alistipes finegoldii_Anaerobutyricum hallii",-0.377810522612,-0.367271983447,-0.278778658681,-0.137839812262,-0.00316859551798
"1506","Alistipes megaguti_Anaerobutyricum hallii",-0.470372917461,-0.394600214335,-0.127367795989,-0.0415902078542,-0.332146513354
"1507","Alistipes onderdonkii_Anaerobutyricum hallii",-0.422924459802,-0.223809807135,-0.193460252357,-0.00589561146117,0.0525027501652
"1508","Alistipes shahii_Anaerobutyricum hallii",-0.525254860194,-0.456651838398,-0.245384210781,-0.0991312715434,0.02411666947
"1509","Parabacteroides distasonis_Anaerobutyricum hallii",-0.442259576227,-0.136513849912,-0.229853011552,0.287207538294,-0.123356492796
"1510","Parabacteroides sp. CT06_Anaerobutyricum hallii",-0.522279776659,-0.308423038965,-0.177371496567,0.0557359963653,-0.147288344132
"1511","Gemella morbillorum_Anaerobutyricum hallii",0.0231551078712,-6.87863489078e-05,0.0567698756091,0.00188254338704,0.116745350517
"1512","Enterococcus faecium_Anaerobutyricum hallii",-0.0869233236406,0.355894253963,0.148874758287,0.495474946218,0.339922311008
"1513","Lactobacillus ruminis_Anaerobutyricum hallii",0.784198741164,0.493999181384,0.806813863254,0.666156032636,0.477668543767
"1514","Streptococcus anginosus_Anaerobutyricum hallii",0.0968204747287,0.0101460079122,0.0922396623759,-0.190914711055,-0.00164971570813
"1515","Streptococcus equinus_Anaerobutyricum hallii",0.153748674739,0.300181188698,0.214784663148,0.180602305613,-0.00109232861117
"1516","Streptococcus oralis_Anaerobutyricum hallii",0.119489175291,-0.0397234609736,0.137333389921,0.167492359211,0.131860285992
"1517","Streptococcus salivarius_Anaerobutyricum hallii",0.147326032028,0.250767091568,0.167799893806,0.0905771711163,0.0158083193357
"1518","Streptococcus sp. FDAARGOS_192_Anaerobutyricum hallii",0.129600465107,0.273531867503,0.173208037858,0.00343713047925,0.0161138708785
"1519","Streptococcus thermophilus_Anaerobutyricum hallii",0.0765524483704,0.330178270793,0.125325654885,0.346192469767,0.0711705628055
"1520","Clostridium argentinense_Anaerobutyricum hallii",0.4356710525,0.273671043649,0.553989448841,0.327589963677,0.0631477717716
"1521","Clostridium beijerinckii_Anaerobutyricum hallii",0.495702521843,0.359115349395,0.47896233325,0.468265780248,-0.0304047825879
"1522","Clostridium bornimense_Anaerobutyricum hallii",0.575342186624,0.263744060805,0.437177501009,0.128989378011,0.0901921685369
"1523","Clostridium botulinum_Anaerobutyricum hallii",0.484461184047,0.295119691697,0.423713270992,0.338406107352,-0.00109281412945
"1524","Clostridium butyricum_Anaerobutyricum hallii",0.596357410592,0.378475154759,0.357152395671,0.443246023819,0.00699169306973
"1525","Clostridium cellulovorans_Anaerobutyricum hallii",0.498969541209,0.346067366816,0.526722671443,0.42368974728,0.00901217960273
"1526","Clostridium chauvoei_Anaerobutyricum hallii",0.328931729462,0.45276359958,0.425297788436,0.150569731171,0.0745607499323
"1527","Clostridium isatidis_Anaerobutyricum hallii",0.370399674579,0.372996725877,0.472478761115,0.240459677268,0.0645790431831
"1528","Clostridium novyi_Anaerobutyricum hallii",0.49985991742,0.399821719876,0.555323040115,0.347831161846,0.121849994325
"1529","Clostridium pasteurianum_Anaerobutyricum hallii",0.537992416304,0.426094788057,0.604988008537,0.567258498686,0.0920279008422
"1530","Clostridium saccharobutylicum_Anaerobutyricum hallii",0.537025399282,0.483365639814,0.449077398006,0.34846997539,0.105038359258
"1531","Clostridium saccharoperbutylacetonicum_Anaerobutyricum hallii",0.537970125701,0.335182126396,0.483689869547,0.43500334748,0.0793357218403
"1532","Clostridium septicum_Anaerobutyricum hallii",0.1709826758,0.257567221264,0.37068764211,0.0920658127958,-0.0071157653037
"1533","Clostridium sp. BNL1100_Anaerobutyricum hallii",0.685112176957,0.542335784122,0.536183016773,0.422001073329,0.346402231293
"1534","Clostridium sp. CT4_Anaerobutyricum hallii",0.44729685669,0.330192274971,0.444208064063,0.214493071729,-0.0827098430093
"1535","Clostridium sp. DL-VIII_Anaerobutyricum hallii",0.599477700773,0.37623211052,0.450393904611,0.435055905712,0.093657457539
"1536","Mogibacterium diversum_Anaerobutyricum hallii",0.524983711031,0.456639786085,0.325055387744,0.295169801628,0.161872701774
"1537","Eubacterium callanderi_Anaerobutyricum hallii",0.283605715786,0.0153783318703,-0.340769779281,0.118825497163,0.109869914311
"1538","[Eubacterium] cellulosolvens_Anaerobutyricum hallii",0.840902133412,0.714439663806,0.726788669314,0.608376898301,0.663389866597
"1539","[Eubacterium] eligens_Anaerobutyricum hallii",0.00668454561912,-0.0756046638844,0.416235228615,0.353096675,0.0643753339548
"1540","Hungateiclostridium clariflavum_Anaerobutyricum hallii",0.571113387865,0.46269378687,0.692766648032,0.404400136422,0.135425042726
"1541","Bifidobacterium adolescentis_Anaerocolumna sp. CBA3638",0.154005034941,0.0440196603902,-0.0271900282288,-0.0719862248248,-0.101289377136
"1542","Bifidobacterium angulatum_Anaerocolumna sp. CBA3638",-0.000683999621946,0.215900278778,0.019780562508,-0.196356612186,-0.050478321249
"1543","Bifidobacterium breve_Anaerocolumna sp. CBA3638",0.159000278525,0.322032627215,0.235337293394,-0.342019649388,0.0360383479612
"1544","Bifidobacterium catenulatum_Anaerocolumna sp. CBA3638",0.097385233337,0.200480682841,0.0912316956678,-0.324405304295,0.0234558528297
"1545","Bifidobacterium longum_Anaerocolumna sp. CBA3638",-0.00575910081787,0.274365132335,0.00950532505328,-0.10793705232,-0.0174539934486
"1546","Bifidobacterium pseudocatenulatum_Anaerocolumna sp. CBA3638",0.354583256253,0.114032700804,0.177549164237,-0.153783795934,0.0343944555981
"1547","Atopobium parvulum_Anaerocolumna sp. CBA3638",0.133238410918,0.325470116118,0.0904988112304,-0.131631916307,0.0718174516544
"1548","Bacteroides caccae_Anaerocolumna sp. CBA3638",-0.38201617341,-0.405474183782,-0.481618753818,-0.0657886249867,-0.0588987631269
"1549","Bacteroides cellulosilyticus_Anaerocolumna sp. CBA3638",-0.444296740324,-0.42974367326,-0.236440748939,0.0198086084726,-0.248110268615
"1550","Bacteroides fragilis_Anaerocolumna sp. CBA3638",-0.492521410386,-0.156513007618,-0.311092534915,-0.191188861629,-0.0520854735701
"1551","Bacteroides thetaiotaomicron_Anaerocolumna sp. CBA3638",-0.440299273607,-0.342353474139,-0.312294915716,-0.127997313446,-0.0364270296066
"1552","Butyricimonas faecalis_Anaerocolumna sp. CBA3638",-0.589395839452,-0.633294903477,-0.408119976678,-0.0382288794391,-0.399952595983
"1553","Odoribacter splanchnicus_Anaerocolumna sp. CBA3638",-0.587224059046,-0.588010616613,-0.477960835761,-0.16214157171,-0.196599085038
"1554","Porphyromonas asaccharolytica_Anaerocolumna sp. CBA3638",-0.469229813378,-0.306900278749,-0.453636722711,-0.318699754663,-0.349045541937
"1555","Porphyromonas crevioricanis_Anaerocolumna sp. CBA3638",-0.545327669197,-0.382627635246,-0.337646116992,-0.389548861511,-0.406216607157
"1556","Porphyromonas gingivalis_Anaerocolumna sp. CBA3638",-0.596106412377,-0.403706987279,-0.467831392033,-0.442353149298,-0.443474572173
"1557","Prevotella intermedia_Anaerocolumna sp. CBA3638",-0.462059902163,-0.316902914522,-0.353321947456,-0.242305906053,-0.401873594806
"1558","Prevotella scopos_Anaerocolumna sp. CBA3638",-0.301395329521,-0.181310702998,-0.113085989491,-0.166173575886,-0.31533299745
"1559","Alistipes dispar_Anaerocolumna sp. CBA3638",-0.566720346039,-0.57922802014,-0.366922957775,-0.32813652108,-0.22627110559
"1560","Alistipes finegoldii_Anaerocolumna sp. CBA3638",-0.383096637472,-0.52043488979,-0.478746319398,-0.281179025103,-0.221648924382
"1561","Alistipes megaguti_Anaerocolumna sp. CBA3638",-0.367179192824,-0.459237716485,-0.314657372314,0.0540744106874,-0.432969043418
"1562","Alistipes onderdonkii_Anaerocolumna sp. CBA3638",-0.528622892449,-0.395286283467,-0.371408613184,-0.102022967707,-0.104631348177
"1563","Alistipes shahii_Anaerocolumna sp. CBA3638",-0.551217452904,-0.590233589682,-0.468024292617,-0.197325406621,-0.234034236621
"1564","Parabacteroides distasonis_Anaerocolumna sp. CBA3638",-0.413767827931,-0.195206554146,-0.397074055831,-0.0262089990735,-0.262662194837
"1565","Parabacteroides sp. CT06_Anaerocolumna sp. CBA3638",-0.472464794897,-0.146811458704,-0.275354678458,-0.0365651475114,-0.167818308358
"1566","Gemella morbillorum_Anaerocolumna sp. CBA3638",0.0788191176172,-0.0227754155436,-0.0469048228106,0.041618675818,0.0985810427503
"1567","Enterococcus faecium_Anaerocolumna sp. CBA3638",-0.0105604873685,0.4756920498,0.237565828702,0.367086508004,0.407130341609
"1568","Lactobacillus ruminis_Anaerocolumna sp. CBA3638",0.827441578398,0.575861873209,0.779511611696,0.570495812851,0.460957203823
"1569","Streptococcus anginosus_Anaerocolumna sp. CBA3638",-0.0200977892788,-0.0306499853772,0.0399481738612,-0.152821753849,-0.0562083025917
"1570","Streptococcus equinus_Anaerocolumna sp. CBA3638",0.19694621517,0.376607125087,0.245437088113,0.294413436056,0.0106242191018
"1571","Streptococcus oralis_Anaerocolumna sp. CBA3638",0.112282033485,0.0669789876996,0.217440688489,0.104670684668,0.142577076517
"1572","Streptococcus salivarius_Anaerocolumna sp. CBA3638",0.168535677473,0.274781961999,0.0851485696736,0.197306644886,0.00547005136232
"1573","Streptococcus sp. FDAARGOS_192_Anaerocolumna sp. CBA3638",0.149719004938,0.277572882552,0.133625547539,0.126759418467,0.0063573218866
"1574","Streptococcus thermophilus_Anaerocolumna sp. CBA3638",0.117510241704,0.421675390128,0.183342987002,0.470122307461,-0.0233482768716
"1575","Clostridium argentinense_Anaerocolumna sp. CBA3638",0.42030212593,0.336085877744,0.463221591433,0.467789518822,0.258850805868
"1576","Clostridium beijerinckii_Anaerocolumna sp. CBA3638",0.600233981793,0.433855266118,0.512358873352,0.566463095583,0.199580107619
"1577","Clostridium bornimense_Anaerocolumna sp. CBA3638",0.548693089792,0.255416143193,0.351857086903,0.381361636932,0.257891944583
"1578","Clostridium botulinum_Anaerocolumna sp. CBA3638",0.491542225611,0.423019386076,0.395139011052,0.518080875633,0.197805862033
"1579","Clostridium butyricum_Anaerocolumna sp. CBA3638",0.602083709477,0.431295550764,0.490408656083,0.571529963571,0.209900731995
"1580","Clostridium cellulovorans_Anaerocolumna sp. CBA3638",0.579188923754,0.420114063418,0.496685851013,0.586070590711,0.245967603355
"1581","Clostridium chauvoei_Anaerocolumna sp. CBA3638",0.327511631306,0.383402356746,0.352062119124,0.352032403073,0.22479521551
"1582","Clostridium isatidis_Anaerocolumna sp. CBA3638",0.325650552357,0.377738296734,0.440869628481,0.398326299298,0.236238798925
"1583","Clostridium novyi_Anaerocolumna sp. CBA3638",0.484403793152,0.337841959875,0.469209095329,0.469550005131,0.277814436845
"1584","Clostridium pasteurianum_Anaerocolumna sp. CBA3638",0.602375288173,0.387028656195,0.506381700885,0.715199252456,0.307827980996
"1585","Clostridium saccharobutylicum_Anaerocolumna sp. CBA3638",0.540388914473,0.468966665246,0.51323947321,0.541343049932,0.30907438201
"1586","Clostridium saccharoperbutylacetonicum_Anaerocolumna sp. CBA3638",0.583233274462,0.525183000448,0.590147355207,0.584404202335,0.330102562152
"1587","Clostridium septicum_Anaerocolumna sp. CBA3638",0.183224395275,0.344098848053,0.300077315425,0.29124736588,0.129620956659
"1588","Clostridium sp. BNL1100_Anaerocolumna sp. CBA3638",0.738342343481,0.513460303716,0.702682715714,0.666629600941,0.540271811848
"1589","Clostridium sp. CT4_Anaerocolumna sp. CBA3638",0.453538520904,0.338245902322,0.36705440218,0.439400200897,0.112598470685
"1590","Clostridium sp. DL-VIII_Anaerocolumna sp. CBA3638",0.654706086086,0.54127505839,0.480996051844,0.632802822382,0.324946684002
"1591","Mogibacterium diversum_Anaerocolumna sp. CBA3638",0.416318142715,0.463281736546,0.12174385789,0.166571962468,0.152033004685
"1592","Eubacterium callanderi_Anaerocolumna sp. CBA3638",0.228626402225,-0.0613041967611,-0.240771371407,-0.0172275553971,0.0112020537504
"1593","[Eubacterium] cellulosolvens_Anaerocolumna sp. CBA3638",0.975610480759,0.910196381933,0.859838382812,0.781399329972,0.736650335756
"1594","[Eubacterium] eligens_Anaerocolumna sp. CBA3638",0.0820611933487,0.045736457896,0.334589835256,0.447450033606,0.215180903839
"1595","Hungateiclostridium clariflavum_Anaerocolumna sp. CBA3638",0.725885046769,0.555850614698,0.646627817386,0.662287372919,0.347707907139
"1596","Anaerobutyricum hallii_Anaerocolumna sp. CBA3638",0.838094107002,0.678380134909,0.744050471364,0.676970904009,0.623411542115
"1597","Bifidobacterium adolescentis_Anaerostipes hadrus",0.25106876281,0.0412197082806,0.119398120335,-0.272334450129,-0.00385993801212
"1598","Bifidobacterium angulatum_Anaerostipes hadrus",0.00540973942951,0.149563521774,0.181964988641,-0.400785107021,0.106030927737
"1599","Bifidobacterium breve_Anaerostipes hadrus",0.256294254852,0.408916906732,0.158235851122,-0.233662391213,0.14723798074
"1600","Bifidobacterium catenulatum_Anaerostipes hadrus",0.214222230184,0.233392693343,0.113502521631,-0.320863179785,0.18982484056
"1601","Bifidobacterium longum_Anaerostipes hadrus",0.0716782687153,0.295737085986,0.179457686657,-0.00907744997953,0.214987721726
"1602","Bifidobacterium pseudocatenulatum_Anaerostipes hadrus",0.409824649741,0.20825649876,0.154576683243,-0.201059252182,0.0887894839821
"1603","Atopobium parvulum_Anaerostipes hadrus",0.133756711787,0.295350147173,-0.0169032959943,-0.234169727435,0.0739893822209
"1604","Bacteroides caccae_Anaerostipes hadrus",-0.185557171919,-0.0756639256804,-0.339445341968,0.0302930105849,-0.0531434934614
"1605","Bacteroides cellulosilyticus_Anaerostipes hadrus",-0.336350194248,-0.391203723483,-0.060090932959,0.158303412888,-0.136995597561
"1606","Bacteroides fragilis_Anaerostipes hadrus",-0.44176332793,-0.169128778645,-0.185322752053,0.028295446228,-0.125686527891
"1607","Bacteroides thetaiotaomicron_Anaerostipes hadrus",-0.306994745408,-0.243628451572,-0.135302854177,0.169906949118,-0.151883006816
"1608","Butyricimonas faecalis_Anaerostipes hadrus",-0.463995824671,-0.466112449201,-0.153060309375,0.0713200651577,-0.305988011115
