"","row","column","cor","p","fdr"
"104","Odoribacter splanchnicus","Porphyromonas crevioricanis",0.110554012137,0.379,0.590470268802607
"105","Porphyromonas asaccharolytica","Porphyromonas crevioricanis",0.721362675573,0,0
"106","Bifidobacterium adolescentis","Porphyromonas gingivalis",-0.154810020758,0.193,0.387350122420427
"107","Bifidobacterium angulatum","Porphyromonas gingivalis",-0.149943178516,0.248,0.455076431084106
"108","Bifidobacterium breve","Porphyromonas gingivalis",-0.263831932059,0.031,0.11226128116125
"109","Bifidobacterium catenulatum","Porphyromonas gingivalis",-0.304339990965,0.01,0.0485448392554991
"110","Bifidobacterium longum","Porphyromonas gingivalis",-0.252051720765,0.041,0.136937136204889
"111","Bifidobacterium pseudocatenulatum","Porphyromonas gingivalis",-0.317735869062,0.009,0.0448475900998697
"112","Atopobium parvulum","Porphyromonas gingivalis",0.185196659839,0.124,0.291006952965235
"113","Bacteroides caccae","Porphyromonas gingivalis",0.103198276355,0.384,0.595430887717876
"114","Bacteroides cellulosilyticus","Porphyromonas gingivalis",0.264321786438,0.028,0.10419195849546
"115","Bacteroides fragilis","Porphyromonas gingivalis",0.0800641289965,0.506,0.70309432134641
"116","Bacteroides thetaiotaomicron","Porphyromonas gingivalis",0.258134734756,0.044,0.143654054054054
"117","Butyricimonas faecalis","Porphyromonas gingivalis",0.57740828482,0,0
"118","Odoribacter splanchnicus","Porphyromonas gingivalis",0.316019788476,0.012,0.055128903122498
"119","Porphyromonas asaccharolytica","Porphyromonas gingivalis",0.746126704496,0,0
"120","Porphyromonas crevioricanis","Porphyromonas gingivalis",0.876487110716,0,0
"121","Bifidobacterium adolescentis","Prevotella intermedia",-0.107404726822,0.417,0.627358678552701
"122","Bifidobacterium angulatum","Prevotella intermedia",-0.104990064605,0.381,0.592540452635859
"123","Bifidobacterium breve","Prevotella intermedia",-0.264535206564,0.033,0.117574666252717
"124","Bifidobacterium catenulatum","Prevotella intermedia",-0.204160336294,0.097,0.246440557892406
"125","Bifidobacterium longum","Prevotella intermedia",-0.213483620146,0.096,0.244658227848101
"126","Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.270898486658,0.029,0.10680487804878
