"","row","column","cor","p","fdr"
"201","Bacteroides thetaiotaomicron","Alistipes megaguti",0.0313200229783,0.652,0.755869481765835
"202","Butyricimonas faecalis","Alistipes megaguti",0.558074576989,0,0
"203","Odoribacter splanchnicus","Alistipes megaguti",0.252500850788,0,0
"204","Porphyromonas asaccharolytica","Alistipes megaguti",0.53931795854,0,0
"205","Porphyromonas crevioricanis","Alistipes megaguti",0.604144075432,0,0
"206","Porphyromonas gingivalis","Alistipes megaguti",0.451205607395,0,0
"207","Prevotella intermedia","Alistipes megaguti",0.560952091915,0,0
"208","Prevotella scopos","Alistipes megaguti",0.55785613881,0,0
"209","Alistipes dispar","Alistipes megaguti",0.4857172401,0,0
"210","Alistipes finegoldii","Alistipes megaguti",0.428761318921,0,0
"211","Bifidobacterium adolescentis","Alistipes onderdonkii",0.0744048114876,0.225,0.349215580200162
"212","Bifidobacterium angulatum","Alistipes onderdonkii",-0.0559902267383,0.378,0.511668789808917
"213","Bifidobacterium breve","Alistipes onderdonkii",-0.0175683223966,0.781,0.853677112105915
"214","Bifidobacterium catenulatum","Alistipes onderdonkii",-0.0562283351346,0.36,0.493650376389055
"215","Bifidobacterium longum","Alistipes onderdonkii",0.107289315615,0.089,0.171917858946305
"216","Bifidobacterium pseudocatenulatum","Alistipes onderdonkii",-0.0234701206157,0.7,0.792697848825735
"217","Atopobium parvulum","Alistipes onderdonkii",-0.305435614194,0,0
"218","Bacteroides caccae","Alistipes onderdonkii",0.121075560649,0.043,0.0957818322981366
"219","Bacteroides cellulosilyticus","Alistipes onderdonkii",0.33698568034,0,0
"220","Bacteroides fragilis","Alistipes onderdonkii",-0.0222336068742,0.708,0.799390791027155
"221","Bacteroides thetaiotaomicron","Alistipes onderdonkii",0.0538305847983,0.366,0.500025714285714
"222","Butyricimonas faecalis","Alistipes onderdonkii",0.229490340903,0,0
"223","Odoribacter splanchnicus","Alistipes onderdonkii",0.44576523846,0,0
"224","Porphyromonas asaccharolytica","Alistipes onderdonkii",0.0470188518599,0.467,0.598268810002233
"225","Porphyromonas crevioricanis","Alistipes onderdonkii",0.0810190455737,0.18,0.295477041911028
"226","Porphyromonas gingivalis","Alistipes onderdonkii",0.00559813520634,0.927,0.954445720437825
"227","Prevotella intermedia","Alistipes onderdonkii",-0.0885430504212,0.145,0.250832077178173
"228","Prevotella scopos","Alistipes onderdonkii",-0.127507983956,0.036,0.0827761971548788
"229","Alistipes dispar","Alistipes onderdonkii",0.529834532071,0,0
"230","Alistipes finegoldii","Alistipes onderdonkii",0.599145559094,0,0
"231","Alistipes megaguti","Alistipes onderdonkii",0.259926601896,0,0
