"","row","column","cor","p","fdr"
"94","Bifidobacterium breve","Porphyromonas crevioricanis",-0.324487230422,0.006,0.0290042122999158
"95","Bifidobacterium catenulatum","Porphyromonas crevioricanis",-0.159594561495,0.144,0.288805312827683
"96","Bifidobacterium longum","Porphyromonas crevioricanis",-0.204048534576,0.063,0.162068594485541
"97","Bifidobacterium pseudocatenulatum","Porphyromonas crevioricanis",-0.184724911572,0.117,0.250315436241611
"98","Atopobium parvulum","Porphyromonas crevioricanis",-0.163537102787,0.149,0.295425708362129
"99","Bacteroides caccae","Porphyromonas crevioricanis",0.120351450983,0.297,0.473713968033356
"100","Bacteroides cellulosilyticus","Porphyromonas crevioricanis",0.363582756452,0.001,0.00686774386594853
"101","Bacteroides fragilis","Porphyromonas crevioricanis",0.0423389924799,0.708,0.824037322515213
"102","Bacteroides thetaiotaomicron","Porphyromonas crevioricanis",0.0375708834935,0.746,0.848809835415427
"103","Butyricimonas faecalis","Porphyromonas crevioricanis",0.614158945689,0,0
"104","Odoribacter splanchnicus","Porphyromonas crevioricanis",0.519425926757,0,0
"105","Porphyromonas asaccharolytica","Porphyromonas crevioricanis",0.527390906922,0,0
"106","Bifidobacterium adolescentis","Porphyromonas gingivalis",-0.0197324455928,0.853,0.915290135577373
"107","Bifidobacterium angulatum","Porphyromonas gingivalis",-0.0585303248727,0.625,0.761978115372357
"108","Bifidobacterium breve","Porphyromonas gingivalis",-0.278145719713,0.015,0.057959595959596
"109","Bifidobacterium catenulatum","Porphyromonas gingivalis",-0.168407486759,0.135,0.275914514692787
"110","Bifidobacterium longum","Porphyromonas gingivalis",-0.196604466934,0.081,0.194183413411322
"111","Bifidobacterium pseudocatenulatum","Porphyromonas gingivalis",-0.201818810466,0.086,0.202614658181072
"112","Atopobium parvulum","Porphyromonas gingivalis",-0.248936058998,0.034,0.104663090128755
"113","Bacteroides caccae","Porphyromonas gingivalis",0.103041640915,0.404,0.5780927680798
"114","Bacteroides cellulosilyticus","Porphyromonas gingivalis",0.313650259562,0.006,0.0290042122999158
